featureId,feature,featureColor,featureLayer,featureWeight
12114529741,"-23.372981992865528,120.1197079377429913;-23.373068300675068,120.1197421747602343;-23.373081842693059,120.1197475548615364;-23.373100711423197,120.1197544023745918;-23.373128961812283,120.1197911783164259;-23.373151983256817,120.1198002755870246;-23.373161371388605,120.1198075136664434;-23.373171390436835,120.1198186639181660;-23.373289159380720,120.1197123598367720;-23.373268218910862,120.1196882010103800;-23.373230666718515,120.1196580750539447;-23.373181826139904,120.1196352835700493;-23.373139026198290,120.1196433983193985;-23.373119796613654,120.1196354749461825;-23.373106254595663,120.1196300948448803;-23.373020037104373,120.1195957600305650;-23.372981992865528,120.1197079377429913",blue,Jimblebar Lanes,1
12114850883,"-23.366257546318944,120.1006553117668502;-23.366439286140505,120.1003901795995744;-23.366487977275005,120.1003038226664745;-23.366506863080047,120.1002508146027698;-23.366515003887037,120.1001993706579811;-23.366515460807220,120.1001802012556895;-23.366362146955915,120.1001831248968472;-23.366361059342490,120.1001975997009950;-23.366356719993057,120.1002165732320463;-23.366341993403150,120.1002490429007043;-23.366300621115933,120.1003167199156464;-23.366177684864371,120.1004957892491726;-23.366136586321921,120.1005533925498977;-23.366257546318944,120.1006553117668502",blue,Jimblebar Lanes,1
12114971922,"-23.383453538055785,120.1917623466989842;-23.383397285158923,120.1917693846953089;-23.383341027770133,120.1917921690116637;-23.383279257285261,120.1918338289757898;-23.383116786666578,120.1919680039296817;-23.383046250317308,120.1920366569879929;-23.383003436397709,120.1920937711555721;-23.382986632906551,120.1921270231084434;-23.383127376841187,120.1921926586755981;-23.383132164768653,120.1921837589080252;-23.383140475163675,120.1921708494481718;-23.383162603860371,120.1921443462814737;-23.383210019211900,120.1920990666187662;-23.383299609057033,120.1920225906013258;-23.383390009841306,120.1919519828331044;-23.383416920829633,120.1919363361512934;-23.383438773214746,120.1919289045959722;-23.383451143132197,120.1919284164234245;-23.383453538055785,120.1917623466989842",blue,Jimblebar Lanes,1
12115001598,"-23.378920682990904,120.1474808418945096;-23.378895755516559,120.1475065624444796;-23.378866855713217,120.1475307178718317;-23.378751168999516,120.1476175592520824;-23.378842322690575,120.1477562504514802;-23.378942748047312,120.1476774278954414;-23.379027281883947,120.1476000713041009;-23.378920682990904,120.1474808418945096",blue,Jimblebar Lanes,1
12114850881,"-23.365762411878552,120.1012257642510330;-23.365821212770136,120.1011490905273633;-23.365829883880155,120.1011377459438207;-23.365845600539093,120.1011162303046572;-23.365889487285027,120.1010964770448302;-23.365932210635275,120.1010403409033933;-23.365941062046993,120.1010299743644660;-23.365825792434533,120.1009207202931974;-23.365771146740461,120.1009909392869404;-23.365762013548726,120.1010395468703246;-23.365745123003638,120.1010614536423582;-23.365736361603268,120.1010727982197432;-23.365677651029935,120.1011493741463405;-23.365762411878552,120.1012257642510330",blue,Jimblebar Lanes,1
12114834743,"-23.380050726898246,120.0947292787867623;-23.380049008228877,120.0947403304347563;-23.380045212741957,120.0947518709572737;-23.380038708544537,120.0947634112950607;-23.379939360282861,120.0948646308646616;-23.380047673520747,120.0949879681269088;-23.380137268108908,120.0948948655603683;-23.380169875843037,120.0948495848878012;-23.380192191565372,120.0948004891872884;-23.380202860278960,120.0947498278407547;-23.380050726898246,120.0947292787867623",blue,Jimblebar Lanes,1
12115001579,"-23.379099214031018,120.1480191630584803;-23.379226265610748,120.1479733998106975;-23.379240983244700,120.1479723249788695;-23.379254525625393,120.1479764336381816;-23.379266802490377,120.1479856279792462;-23.379277543163903,120.1479992233609803;-23.379284220520578,120.1480136986946887;-23.379297030227508,120.1480540923030694;-23.379305687303742,120.1480919427442167;-23.379307935885539,120.1481223597026888;-23.379305401924604,120.1481428004053437;-23.379300613215933,120.1481544386633566;-23.379284713018878,120.1481863214325847;-23.379296261534625,120.1482166412220679;-23.379241603871380,120.1483288178014809;-23.379234467753111,120.1483399668832441;-23.379331333032862,120.1483969927735258;-23.379379214121027,120.1483016378878468;-23.379381924366037,120.1482962588949272;-23.379393397824927,120.1482731781146727;-23.379423195481838,120.1482667251335274;-23.379443341947960,120.1482256491500903;-23.379459970717453,120.1481718585066036;-23.379464590284493,120.1481201209119753;-23.379457657876165,120.1480501911283839;-23.379432854088673,120.1479588412182016;-23.379408129738366,120.1479055367706470;-23.379372116890195,120.1478599580085523;-23.379335467238645,120.1478311035556838;-23.379292494723680,120.1478111487657076;-23.379244552975145,120.1478026366149690;-23.379192273355886,120.1478079144240917;-23.379049961618899,120.1478574909571965;-23.379099214031018,120.1480191630584803",blue,Jimblebar Lanes,1
12115196871,"-23.382565729872584,120.0954841978471919;-23.382560844651826,120.0955176462193371;-23.382549997533751,120.0955606789016154;-23.382526683930337,120.0956262054770337;-23.382509152062043,120.0956806806815536;-23.382503278027761,120.0956987738788543;-23.382651699376364,120.0957548252528719;-23.382657483120295,120.0957367320494135;-23.382675105278940,120.0956822568510513;-23.382697700130776,120.0956042114129315;-23.382717411076144,120.0955072897543760;-23.382565729872584,120.0954841978471919",blue,Jimblebar Lanes,1
12115196894,"-23.382383272014050,120.0951012857509109;-23.382488461583108,120.0950966961727993;-23.382526738441870,120.0951186067071760;-23.382579650009878,120.0951136223508471;-23.382625883021505,120.0950983681996997;-23.382643672898871,120.0950889803026829;-23.382572295110176,120.0949421727837272;-23.382559201251716,120.0949483334943535;-23.382546650028160,120.0949513645385658;-23.382520555726408,120.0949527320042160;-23.382484342181515,120.0949776693586359;-23.382379062433707,120.0949818677176699;-23.382383272014050,120.0951012857509109",blue,Jimblebar Lanes,1
12114220249,"-23.313047254095798,120.1260496173695871;-23.313087515612449,120.1260775918396928;-23.313139156196316,120.1260968625981963;-23.313188723840755,120.1261030275822532;-23.313312783395459,120.1261008843718469;-23.313309310618104,120.1259307065114973;-23.313174325289347,120.1259350984511142;-23.313162768989452,120.1259320657628011;-23.313152748155611,120.1259271749177985;-23.313143179359423,120.1259202302357543;-23.313047254095798,120.1260496173695871",blue,Jimblebar Lanes,1
12084315056,"-23.384692287167808,120.1228841138995730;-23.384600372512214,120.1228808801244638;-23.384587912583415,120.1228803902585538;-23.384558387778466,120.1228798992288421;-23.384523723566010,120.1228543702212626;-23.384495463244464,120.1228524122293085;-23.384481831968429,120.1228434134023386;-23.384398093167838,120.1229823860839983;-23.384414883992318,120.1229935367975470;-23.384460294542035,120.1230128071311706;-23.384514918139172,120.1230200482955876;-23.384553478228759,120.1229986320175473;-23.384584266903307,120.1229998077560766;-23.384596817150357,120.1230001998249142;-23.384688641515601,120.1230034335938658;-23.384692287167808,120.1228841138995730",blue,Jimblebar Lanes,1
12092197678,"-23.366692198353312,120.0946616659488406;-23.366675628598078,120.0948250940193150;-23.366680851655694,120.0948734091720805;-23.366695195210467,120.0949176172111118;-23.366724615970283,120.0949663252270558;-23.366761172764667,120.0950041775709266;-23.366828967564936,120.0950506387295950;-23.366898752770530,120.0950830163586124;-23.366958701601106,120.0950969085059726;-23.367023257304144,120.0951035635283545;-23.367046288178936,120.0950796033072132;-23.367118971101581,120.0950824445578164;-23.367122616753788,120.0949631248635236;-23.367109344072338,120.0949631239583445;-23.367052010481293,120.0949603815577771;-23.367033959721137,120.0949347558799809;-23.366964980265252,120.0949264379009626;-23.366940152511515,120.0949191009653503;-23.366910631584689,120.0949050152866687;-23.366877500634173,120.0948853545775697;-23.366852585993907,120.0948660856417398;-23.366839949753134,120.0948506318693244;-23.366834174714055,120.0948382104650228;-23.366832192706682,120.0948228552224439;-23.366848214246977,120.0946821174643834;-23.366692198353312,120.0946616659488406",blue,Jimblebar Lanes,1
12002127033,"-23.409784736967968,120.0809690226324805;-23.409785944395522,120.0811675632755880;-23.409934652043969,120.0811695294818886;-23.409933084487320,120.0809673700946404;-23.409784736967968,120.0809690226324805",blue,Jimblebar Lanes,1
12002127032,"-23.410177019968943,120.0810691998951244;-23.410204828364437,120.0810728205112002;-23.410252051445095,120.0810685203895474;-23.410333587676669,120.0810543444815833;-23.410380448870522,120.0810525872192797;-23.410376516745670,120.0809100876422318;-23.410329745786367,120.0809120405171530;-23.410232232794270,120.0809099799990275;-23.410183206836131,120.0809040106583767;-23.410177019968943,120.0810691998951244",blue,Jimblebar Lanes,1
11992306603,"-23.362455344656000,120.0730651519549474;-23.362451016421635,120.0736781823173341;-23.362446054927212,120.0742955159787370;-23.362440455061600,120.0746185596718084;-23.362579140815999,120.0746193515558465;-23.362578973487880,120.0745728950092811;-23.362596016519097,120.0730669220067544;-23.362455344656000,120.0730651519549474",blue,Jimblebar Lanes,1
12033556758,"-23.316603523407981,120.0985019169820404;-23.316130323005700,120.0981456853398166;-23.315892004023590,120.0979790123796187;-23.315839739833125,120.0979302050025514;-23.315800112413536,120.0978949931365295;-23.315698312948229,120.0980430602870430;-23.315735774710725,120.0980736752534706;-23.315835164939657,120.0981418508843874;-23.316041162794384,120.0982986435139054;-23.316530262724117,120.0986253396644211;-23.316603523407981,120.0985019169820404",blue,Jimblebar Lanes,1
10338999865,"-23.387403679723766,120.0815149009632973;-23.387370452679665,120.0815155833198807;-23.387301109049161,120.0815178280650716;-23.387194745928754,120.0815216351372934;-23.387195067444013,120.0816606135517541;-23.387235064701954,120.0816654086378768;-23.387244904536593,120.0816717665190141;-23.387252490823205,120.0816651164166193;-23.387404090078566,120.0816589651518757;-23.387403679723766,120.0815149009632973",blue,Jimblebar Lanes,1
10439828949,"-23.324305751947817,120.0506735321598482;-23.324366188639864,120.0505597911228468;-23.324420022111389,120.0504882028284647;-23.324525417650301,120.0503946123233684;-23.324566239434766,120.0503576454857003;-23.324466414326785,120.0502313747053751;-23.324420445266966,120.0502708840760354;-23.324352167906258,120.0503334734880286;-23.324308817182888,120.0503732764469517;-23.324268170315390,120.0504300973526253;-23.324220653792445,120.0505135202688751;-23.324180079777690,120.0506314681994563;-23.324305751947817,120.0506735321598482",blue,Jimblebar Lanes,1
11787529580,"-23.385727538171395,120.1286449904678416;-23.385741917773188,120.1285628367337129;-23.385743110491953,120.1284964284205928;-23.385745934575056,120.1284085035077109;-23.385615282764596,120.1284143627913465;-23.385612740963713,120.1284622862016314;-23.385601793762328,120.1285396478114820;-23.385588412822819,120.1286026321802652;-23.385727538171395,120.1286449904678416",blue,Jimblebar Lanes,1
11457047657,"-23.383119608285515,120.0899724366838466;-23.383147420112729,120.0899640275026323;-23.383352412882735,120.0898459929819582;-23.383501958282384,120.0897598385334479;-23.383729527378512,120.0896286999193740;-23.383659231818510,120.0894862936196605;-23.383432745620678,120.0896194861754566;-23.383283651337977,120.0897068142935153;-23.383072791843534,120.0898173175652301;-23.383119608285515,120.0899724366838466",blue,Jimblebar Lanes,1
11822539421,"-23.315188099895180,120.1109578444607226;-23.315244087417326,120.1109315392096148;-23.315298445249145,120.1109208823644688;-23.315353068539380,120.1109291993644158;-23.315385116033596,120.1109487621963925;-23.315425106483896,120.1109774212706352;-23.315544043929199,120.1108896020797611;-23.315503611903809,120.1108263206313100;-23.315486461340837,120.1108101819284006;-23.315445567987037,120.1107815227925811;-23.315376143022137,120.1107523726947844;-23.315301204542653,120.1107435652932092;-23.315275922407648,120.1107464976659585;-23.315227703929027,120.1107585241750469;-23.315183455463689,120.1107802334748432;-23.315106780737728,120.1108440937561620;-23.315188099895180,120.1109578444607226",blue,Jimblebar Lanes,1
11705859776,"-23.363365482417164,120.0803062719055085;-23.363433287317295,120.0803173282949170;-23.363457121374979,120.0803264256209348;-23.363478062737642,120.0803474547439668;-23.363508121082042,120.0803766999602445;-23.363557847572949,120.0804590536727868;-23.363688862274619,120.0804471306135219;-23.363685898428765,120.0803919693885984;-23.363671921001622,120.0803303523992579;-23.363649901762693,120.0802896647531037;-23.363617319250318,120.0802465313057509;-23.363579407570580,120.0802105371308848;-23.363536527884881,120.0801816822531364;-23.363489944034917,120.0801607491845530;-23.363431891413292,120.0801464659535841;-23.363402907457637,120.0801491046641785;-23.363357306869063,120.0801629896132096;-23.363365482417164,120.0803062719055085",blue,Jimblebar Lanes,1
11703561950,"-23.379363944692803,120.1723927245352424;-23.379434647337885,120.1723741467430066;-23.379516726650768,120.1723552763169487;-23.379677817413446,120.1723104934229116;-23.379633259848425,120.1721497018708972;-23.379443814986329,120.1722047521705724;-23.379317666310100,120.1722505154799321;-23.379363944692803,120.1723927245352424",blue,Jimblebar Lanes,1
11787983339,"-23.383676967737810,120.1665780297216302;-23.383725585991666,120.1664306435668526;-23.383848858707577,120.1660216388580694;-23.383861602704207,120.1659758678146625;-23.383728077087141,120.1659274461086023;-23.383711992598663,120.1659723366951050;-23.383585108603554,120.1663801675188209;-23.383543080847744,120.1665299992038593;-23.383676967737810,120.1665780297216302",blue,Jimblebar Lanes,1
11406025593,"-23.385656867938237,120.0741101969489463;-23.385679760567686,120.0745708517324549;-23.385683771794920,120.0747525704108906;-23.385690902757058,120.0750760061851151;-23.385696162229796,120.0753131793811682;-23.385698983807283,120.0755505480174240;-23.385703658599559,120.0759382403475011;-23.385707452278368,120.0762495482933714;-23.385836207014972,120.0762471119934745;-23.385833062783719,120.0761912661336257;-23.385829343380563,120.0759360972479331;-23.385823675394437,120.0755484048501215;-23.385822789956443,120.0754871799665647;-23.385815504416564,120.0750725915696648;-23.385809818127926,120.0747490580907333;-23.385807330676574,120.0746064608089782;-23.385781199954300,120.0741024789729030;-23.385656867938237,120.0741101969489463",blue,Jimblebar Lanes,1
